order_date,product_id,product_name,category,quantity
2024-02-28 16:49:31,433521,Diapers,Baby Care,3
2024-10-24 16:22:22,990993,Chocolates,Snacks & Munchies,3
2024-06-03 01:50:59,4452,Baby Wipes,Baby Care,1
2023-07-26 03:44:48,89084,Milk,Dairy & Breakfast,1
2024-02-19 14:40:22,478531,Carrots,Fruits & Vegetables,1
2024-06-17 05:46:01,228286,Cola,Cold Drinks & Juices,3
2023-05-25 15:23:42,807452,Pulses,Grocery & Staples,2
2023-09-12 03:03:03,490602,Sugar,Grocery & Staples,3
2024-07-05 14:03:12,672059,Toothpaste,Personal Care,1
2024-04-27 11:27:23,36412,Dish Soap,Household Care,3
2024-03-10 16:58:45,623234,Frozen Biryani,Instant & Frozen Food,3
2024-10-29 19:38:02,118820,Iced Tea,Cold Drinks & Juices,1
2023-09-09 08:10:47,237083,Cough Syrup,Pharmacy,2
2023-05-06 13:44:41,991434,Cookies,Snacks & Munchies,3
2023-05-18 10:58:35,901144,Sugar,Grocery & Staples,2
2023-05-19 07:31:48,26060,Vitamins,Pharmacy,2
2023-11-13 17:50:55,433521,Diapers,Baby Care,1
2024-09-08 20:23:37,6405,Baby Food,Baby Care,2
2024-05-02 18:06:34,9436,Toothpaste,Personal Care,1
2024-05-12 05:49:07,133542,Detergent,Household Care,2
2023-10-24 05:26:59,820973,Baby Wipes,Baby Care,3
2023-10-15 20:31:09,300159,Cola,Cold Drinks & Juices,2
2024-04-02 17:11:26,243235,Cat Food,Pet Care,3
2023-11-21 05:59:29,760684,Rice,Grocery & Staples,3
2023-07-29 21:02:03,621677,Frozen Biryani,Instant & Frozen Food,3
2024-05-17 02:28:25,131748,Dog Food,Pet Care,1
2024-08-27 03:15:33,739534,Toilet Cleaner,Household Care,2
2024-05-30 22:57:11,726958,Cat Food,Pet Care,3
2024-04-13 18:07:18,451812,Pain Reliever,Pharmacy,2
2024-02-09 09:28:42,937542,Wheat Flour,Grocery & Staples,3
2024-01-05 06:57:10,140154,Shampoo,Personal Care,3
2024-01-01 01:57:47,448752,Toilet Cleaner,Household Care,2
2024-01-30 08:20:13,969851,Frozen Vegetables,Instant & Frozen Food,1
2023-11-12 20:19:56,146840,Bread,Dairy & Breakfast,3
2023-06-07 08:48:45,914071,Chips,Snacks & Munchies,1
2024-01-31 15:32:00,328457,Mango Drink,Cold Drinks & Juices,1
2024-04-13 14:08:15,131937,Frozen Pizza,Instant & Frozen Food,3
2023-07-01 06:00:58,604184,Toilet Cleaner,Household Care,1
2023-07-27 05:09:13,336847,Toilet Cleaner,Household Care,3
2023-05-28 07:20:31,118820,Iced Tea,Cold Drinks & Juices,3
2023-09-24 11:44:47,721521,Rice,Grocery & Staples,2
2023-10-15 11:44:30,257719,Eggs,Dairy & Breakfast,3
2024-07-12 18:52:29,799459,Vitamins,Pharmacy,3
2023-09-15 13:51:46,684939,Lotion,Personal Care,1
2024-01-24 10:55:37,784673,Dog Food,Pet Care,1
2024-08-22 19:41:10,991434,Cookies,Snacks & Munchies,3
2023-08-26 10:11:23,41853,Curd,Dairy & Breakfast,3
2024-05-27 19:41:13,654297,Potatoes,Fruits & Vegetables,1
2023-09-10 20:59:23,970529,Diapers,Baby Care,3
2024-11-01 13:48:41,487931,Sugar,Grocery & Staples,1
2024-05-12 10:04:49,851978,Vitamins,Pharmacy,1
2024-01-08 05:39:17,679865,Wheat Flour,Grocery & Staples,2
2023-09-01 00:03:51,187399,Frozen Pizza,Instant & Frozen Food,1
2024-04-29 17:49:09,264803,Vitamins,Pharmacy,3
2023-05-05 09:21:14,67197,Butter,Dairy & Breakfast,1
2023-04-07 02:30:48,962054,Orange Juice,Cold Drinks & Juices,3
2024-02-19 06:09:33,9436,Toothpaste,Personal Care,1
2023-12-19 02:07:29,140154,Shampoo,Personal Care,1
2023-09-18 20:11:21,897083,Detergent,Household Care,2
2024-05-19 19:05:42,611575,Frozen Pizza,Instant & Frozen Food,3
2023-07-16 09:59:48,968887,Dish Soap,Household Care,3
2023-05-17 06:52:38,219598,Shampoo,Personal Care,3
2024-07-10 06:45:25,992178,Pain Reliever,Pharmacy,3
2023-12-20 18:21:00,833557,Cereal,Dairy & Breakfast,1
2024-08-04 13:29:48,455755,Detergent,Household Care,2
2024-01-19 19:01:10,194682,Iced Tea,Cold Drinks & Juices,3
2023-05-18 00:30:10,133542,Detergent,Household Care,2
2023-10-05 05:12:12,726958,Cat Food,Pet Care,2
2024-01-14 11:00:14,317242,Pulses,Grocery & Staples,3
2024-04-15 17:01:06,587420,Cookies,Snacks & Munchies,3
2024-05-01 22:08:36,228286,Cola,Cold Drinks & Juices,1
2024-10-29 01:18:06,284460,Potatoes,Fruits & Vegetables,1
2023-08-23 20:29:30,118820,Iced Tea,Cold Drinks & Juices,2
2023-09-27 02:26:38,677169,Cough Syrup,Pharmacy,1
2023-06-23 23:55:59,863930,Shampoo,Personal Care,3
2024-03-21 16:06:32,120532,Wheat Flour,Grocery & Staples,2
2023-09-20 15:55:11,70969,Carrots,Fruits & Vegetables,1
2024-10-04 03:16:47,11422,Potatoes,Fruits & Vegetables,1
2024-05-30 06:58:58,642612,Pet Treats,Pet Care,2
2023-08-09 17:53:59,555121,Carrots,Fruits & Vegetables,1
2024-09-30 09:35:04,851978,Vitamins,Pharmacy,1
2024-05-14 03:55:16,257719,Eggs,Dairy & Breakfast,1
2024-02-20 22:33:43,67197,Butter,Dairy & Breakfast,1
2023-08-26 03:06:53,257719,Eggs,Dairy & Breakfast,2
2024-06-06 21:04:35,747801,Toilet Cleaner,Household Care,3
2023-06-24 01:59:08,123983,Cough Syrup,Pharmacy,2
2024-05-16 15:41:47,487065,Chips,Snacks & Munchies,3
2023-06-03 04:14:03,455083,Butter,Dairy & Breakfast,1
2024-08-20 15:38:50,661577,Cat Food,Pet Care,2
2024-08-09 19:43:10,34186,Mangoes,Fruits & Vegetables,1
2024-04-13 19:32:29,679865,Wheat Flour,Grocery & Staples,2
2024-02-27 00:40:54,137909,Cough Syrup,Pharmacy,2
2024-05-19 00:42:46,697683,Toilet Cleaner,Household Care,2
2023-08-16 10:15:50,94225,Toilet Cleaner,Household Care,3
2024-06-16 04:26:49,799459,Vitamins,Pharmacy,1
2023-09-06 16:46:35,256051,Lotion,Personal Care,3
2024-08-13 16:37:43,818990,Tomatoes,Fruits & Vegetables,2
2024-03-29 23:52:07,613942,Pet Treats,Pet Care,3
2023-08-28 20:19:24,871592,Carrots,Fruits & Vegetables,3
2023-09-24 16:33:09,378287,Lemonade,Cold Drinks & Juices,3
2023-12-26 22:43:09,171602,Cola,Cold Drinks & Juices,2
2024-06-03 05:27:05,317242,Pulses,Grocery & Staples,3
2024-03-12 16:42:38,26060,Vitamins,Pharmacy,3
2023-07-01 12:16:23,60619,Iced Tea,Cold Drinks & Juices,2
2024-05-04 01:18:51,739534,Toilet Cleaner,Household Care,3
2023-09-22 18:45:02,890232,Mango Drink,Cold Drinks & Juices,1
2023-11-22 02:11:55,604184,Toilet Cleaner,Household Care,3
2024-07-14 23:08:25,473929,Carrots,Fruits & Vegetables,3
2023-12-15 03:26:00,373536,Dog Food,Pet Care,2
2023-11-27 04:56:51,771228,Pet Treats,Pet Care,2
2023-07-02 02:09:47,284460,Potatoes,Fruits & Vegetables,1
2024-08-13 21:18:36,33797,Pain Reliever,Pharmacy,2
2024-10-18 05:43:01,133542,Detergent,Household Care,1
2024-08-23 22:34:52,883013,Eggs,Dairy & Breakfast,1
2023-12-09 22:09:35,11422,Potatoes,Fruits & Vegetables,1
2023-10-28 19:55:41,784827,Baby Wipes,Baby Care,3
2023-08-14 12:07:35,611575,Frozen Pizza,Instant & Frozen Food,2
2023-05-27 00:19:57,51036,Baby Food,Baby Care,2
2023-07-03 18:13:28,567671,Biscuits,Snacks & Munchies,1
2023-12-20 21:03:38,726958,Cat Food,Pet Care,3
2023-07-25 07:28:56,4452,Baby Wipes,Baby Care,1
2023-06-14 02:25:15,376447,Butter,Dairy & Breakfast,3
2023-04-10 00:45:20,256051,Lotion,Personal Care,2
2024-09-06 23:10:12,137909,Cough Syrup,Pharmacy,1
2024-06-09 14:40:18,337168,Eggs,Dairy & Breakfast,1
2023-04-16 07:58:44,187399,Frozen Pizza,Instant & Frozen Food,3
2024-07-21 05:29:04,123983,Cough Syrup,Pharmacy,2
2024-10-15 05:22:12,891833,Curd,Dairy & Breakfast,3
2024-01-12 18:22:15,171602,Cola,Cold Drinks & Juices,1
2024-02-11 17:16:30,94225,Toilet Cleaner,Household Care,3
2024-09-25 13:18:53,891833,Curd,Dairy & Breakfast,2
2023-12-09 15:07:56,317242,Pulses,Grocery & Staples,3
2024-07-01 21:17:49,123983,Cough Syrup,Pharmacy,3
2023-05-15 08:19:15,131136,Salt,Grocery & Staples,1
2023-07-05 11:42:10,949818,Biscuits,Snacks & Munchies,2
2023-07-13 02:25:28,667163,Orange Juice,Cold Drinks & Juices,2
2024-09-27 03:45:48,604184,Toilet Cleaner,Household Care,2
2023-12-07 00:58:00,228286,Cola,Cold Drinks & Juices,3
2024-09-20 03:03:14,552496,Dish Soap,Household Care,3
2024-04-16 02:03:25,894539,Dish Soap,Household Care,2
2024-02-17 12:37:53,604184,Toilet Cleaner,Household Care,1
2024-03-05 10:45:46,120532,Wheat Flour,Grocery & Staples,3
2024-03-24 21:04:29,6405,Baby Food,Baby Care,3
2023-12-05 00:25:25,432617,Baby Wipes,Baby Care,2
2024-08-14 13:46:11,578097,Nuts,Snacks & Munchies,3
2023-04-02 06:47:43,378287,Lemonade,Cold Drinks & Juices,3
2024-02-10 07:33:39,243235,Cat Food,Pet Care,1
2023-10-15 22:19:25,839170,Curd,Dairy & Breakfast,3
2023-09-09 05:31:58,677169,Cough Syrup,Pharmacy,2
2023-11-04 05:02:14,937542,Wheat Flour,Grocery & Staples,1
2023-06-30 00:16:00,256783,Pet Treats,Pet Care,1
2023-10-08 15:49:10,602241,Nuts,Snacks & Munchies,2
2024-07-14 07:20:08,451933,Wheat Flour,Grocery & Staples,2
2023-10-29 19:29:19,373536,Dog Food,Pet Care,3
2024-07-03 11:16:07,366066,Soap,Personal Care,2
2023-11-05 16:16:52,385113,Lotion,Personal Care,1
2023-07-28 06:31:14,470449,Frozen Biryani,Instant & Frozen Food,3
2024-08-10 00:55:00,490602,Sugar,Grocery & Staples,2
2024-09-20 00:30:20,481843,Chocolates,Snacks & Munchies,1
2024-01-04 12:16:25,687218,Mango Drink,Cold Drinks & Juices,2
2023-12-22 22:27:36,767398,Dish Soap,Household Care,3
2024-04-06 02:54:19,490939,Lotion,Personal Care,1
2024-06-08 10:14:10,600767,Toothpaste,Personal Care,1
2023-09-24 20:13:03,552496,Dish Soap,Household Care,1
2023-10-04 07:00:43,146840,Bread,Dairy & Breakfast,2
2024-01-10 12:35:54,937542,Wheat Flour,Grocery & Staples,3
2023-05-09 11:57:58,552883,Potatoes,Fruits & Vegetables,1
2024-08-04 14:20:41,272170,Ice Cream,Instant & Frozen Food,2
2024-10-22 11:12:07,490939,Lotion,Personal Care,2
2024-04-27 22:17:57,818990,Tomatoes,Fruits & Vegetables,2
2023-04-03 14:10:21,851978,Vitamins,Pharmacy,1
2024-05-28 20:20:44,690565,Cookies,Snacks & Munchies,2
2023-10-19 12:46:22,131937,Frozen Pizza,Instant & Frozen Food,3
2023-08-24 14:49:37,897083,Detergent,Household Care,1
2023-07-04 15:54:33,952124,Onions,Fruits & Vegetables,2
2023-10-28 17:21:14,654623,Chips,Snacks & Munchies,1
2024-09-28 09:51:29,382511,Butter,Dairy & Breakfast,2
2023-05-02 21:32:37,621677,Frozen Biryani,Instant & Frozen Food,3
2023-11-30 08:45:34,677169,Cough Syrup,Pharmacy,1
2023-07-08 11:31:53,897083,Detergent,Household Care,1
2023-11-16 04:22:20,491521,Nuts,Snacks & Munchies,1
2024-05-01 05:32:15,136533,Eggs,Dairy & Breakfast,3
2023-10-03 08:17:06,67197,Butter,Dairy & Breakfast,2
2024-05-12 12:29:32,131748,Dog Food,Pet Care,1
2023-03-17 23:50:57,564692,Cat Food,Pet Care,2
2024-07-19 03:53:24,965755,Bananas,Fruits & Vegetables,2
2023-06-10 13:50:41,26060,Vitamins,Pharmacy,1
2023-06-27 23:33:21,679321,Cola,Cold Drinks & Juices,3
2024-08-24 15:46:55,679865,Wheat Flour,Grocery & Staples,2
2024-08-05 06:57:07,557908,Vitamins,Pharmacy,3
2024-11-03 07:53:59,34200,Lotion,Personal Care,1
2023-04-06 23:42:43,552496,Dish Soap,Household Care,3
2023-10-02 17:16:55,33955,Frozen Pizza,Instant & Frozen Food,3
2023-11-08 08:41:48,36412,Dish Soap,Household Care,2
2023-04-25 15:18:14,367391,Baby Wipes,Baby Care,1
2024-07-13 02:36:06,613942,Pet Treats,Pet Care,3
2024-02-15 20:07:56,287070,Wheat Flour,Grocery & Staples,2
2024-02-02 08:53:11,461804,Sugar,Grocery & Staples,3
2024-07-04 16:45:53,237083,Cough Syrup,Pharmacy,2
2023-05-19 19:28:28,669378,Potatoes,Fruits & Vegetables,1
2023-10-12 11:17:23,222892,Tomatoes,Fruits & Vegetables,3
2023-10-16 05:31:05,659290,Cheese,Dairy & Breakfast,2
2023-11-22 02:06:53,654623,Chips,Snacks & Munchies,2
2024-02-18 07:50:22,820973,Baby Wipes,Baby Care,3
2023-10-24 22:00:36,287070,Wheat Flour,Grocery & Staples,2
2024-01-23 20:40:54,256783,Pet Treats,Pet Care,3
2023-12-23 12:41:15,305754,Frozen Vegetables,Instant & Frozen Food,1
2023-05-19 13:09:58,487065,Chips,Snacks & Munchies,2
2024-07-05 22:01:58,114414,Vitamins,Pharmacy,2
2024-03-22 11:55:52,606256,Frozen Biryani,Instant & Frozen Food,2
2024-04-04 13:57:44,937542,Wheat Flour,Grocery & Staples,2
2024-05-13 07:04:41,760828,Pet Treats,Pet Care,1
2023-05-11 11:37:52,131937,Frozen Pizza,Instant & Frozen Food,2
2023-08-30 21:51:30,897083,Detergent,Household Care,2
2024-05-07 07:55:24,264803,Vitamins,Pharmacy,2
2023-10-30 09:28:13,712003,Cola,Cold Drinks & Juices,1
2024-07-22 11:23:06,305754,Frozen Vegetables,Instant & Frozen Food,2
2023-11-21 23:48:53,654297,Potatoes,Fruits & Vegetables,1
2023-07-02 07:37:25,677542,Toilet Cleaner,Household Care,1
2023-10-18 13:04:32,642612,Pet Treats,Pet Care,3
2023-07-28 06:09:08,767398,Dish Soap,Household Care,3
2023-09-04 03:48:51,734789,Popcorn,Snacks & Munchies,2
2023-08-08 00:06:45,723678,Dog Food,Pet Care,1
2024-04-18 10:50:25,264803,Vitamins,Pharmacy,1
2024-08-15 00:38:15,930284,Baby Food,Baby Care,3
2023-07-16 06:38:44,487065,Chips,Snacks & Munchies,1
2023-09-19 14:53:57,589812,Detergent,Household Care,2
2023-09-25 06:34:07,604184,Toilet Cleaner,Household Care,1
2023-07-04 05:26:59,687218,Mango Drink,Cold Drinks & Juices,2
2024-08-11 13:59:47,256783,Pet Treats,Pet Care,1
2024-07-02 06:51:43,704868,Detergent,Household Care,2
2023-12-14 20:20:39,41853,Curd,Dairy & Breakfast,1
2023-09-13 07:03:41,33955,Frozen Pizza,Instant & Frozen Food,3
2023-05-18 17:45:29,222892,Tomatoes,Fruits & Vegetables,1
2024-07-20 15:16:32,951463,Pet Treats,Pet Care,2
2023-12-07 18:55:10,734789,Popcorn,Snacks & Munchies,1
2023-05-05 22:30:30,784673,Dog Food,Pet Care,2
2023-07-06 05:05:30,313754,Biscuits,Snacks & Munchies,2
2023-05-16 07:33:57,513199,Cola,Cold Drinks & Juices,2
2024-09-08 20:39:29,63769,Lotion,Personal Care,1
2023-05-17 20:56:25,623234,Frozen Biryani,Instant & Frozen Food,2
2024-01-22 01:40:31,490602,Sugar,Grocery & Staples,1
2023-07-02 16:41:26,585299,Pet Treats,Pet Care,1
2023-05-15 12:29:43,739534,Toilet Cleaner,Household Care,2
2024-05-18 04:28:04,34186,Mangoes,Fruits & Vegetables,2
2023-09-04 07:24:40,440875,Baby Wipes,Baby Care,1
2024-09-10 11:19:07,327290,Sugar,Grocery & Staples,3
2023-07-26 11:43:20,890623,Onions,Fruits & Vegetables,3
2024-06-16 15:46:53,604184,Toilet Cleaner,Household Care,3
2024-02-26 09:32:38,961614,Chocolates,Snacks & Munchies,2
2024-10-11 11:49:32,602241,Nuts,Snacks & Munchies,1
2023-11-24 07:41:32,647462,Lotion,Personal Care,2
2024-02-21 21:53:21,714999,Bread,Dairy & Breakfast,2
2024-10-21 01:03:46,760684,Rice,Grocery & Staples,3
2024-03-18 04:01:22,859361,Shampoo,Personal Care,2
2024-02-24 07:00:38,451933,Wheat Flour,Grocery & Staples,3
2024-10-22 06:38:37,863930,Shampoo,Personal Care,1
2024-01-12 20:46:24,953175,Baby Food,Baby Care,1
2023-09-04 00:18:49,114414,Vitamins,Pharmacy,3
2023-08-19 23:20:01,473647,Toothpaste,Personal Care,3
2024-01-25 20:44:59,186168,Dog Food,Pet Care,3
2024-09-02 02:58:44,820541,Toilet Cleaner,Household Care,3
2023-12-05 01:56:14,240179,Cough Syrup,Pharmacy,3
2023-08-26 18:51:22,818522,Cheese,Dairy & Breakfast,3
2024-07-14 09:14:56,146840,Bread,Dairy & Breakfast,3
2023-08-14 15:30:54,397973,Bananas,Fruits & Vegetables,1
2023-09-10 19:43:37,397973,Bananas,Fruits & Vegetables,2
2024-08-04 14:24:51,552496,Dish Soap,Household Care,3
2023-08-29 16:20:14,659290,Cheese,Dairy & Breakfast,2
2023-05-13 22:51:47,398340,Instant Noodles,Instant & Frozen Food,3
2023-09-26 10:32:31,723678,Dog Food,Pet Care,1
2024-01-23 12:27:16,51036,Baby Food,Baby Care,3
2024-01-05 01:38:52,798639,Eggs,Dairy & Breakfast,2
2024-03-23 04:13:06,993331,Pulses,Grocery & Staples,1
2024-09-30 03:23:06,654623,Chips,Snacks & Munchies,2
2024-07-22 04:28:26,739448,Dish Soap,Household Care,3
2023-09-07 21:03:04,954722,Ice Cream,Instant & Frozen Food,1
2023-08-02 03:54:51,194682,Iced Tea,Cold Drinks & Juices,2
2024-02-18 07:37:33,689769,Frozen Vegetables,Instant & Frozen Food,1
2023-10-10 23:01:54,965755,Bananas,Fruits & Vegetables,3
2024-10-30 17:00:05,807452,Pulses,Grocery & Staples,1
2024-02-11 18:54:06,799459,Vitamins,Pharmacy,2
2023-05-17 01:03:53,60619,Iced Tea,Cold Drinks & Juices,3
2024-08-15 23:06:55,33955,Frozen Pizza,Instant & Frozen Food,1
2024-07-06 08:46:32,313754,Biscuits,Snacks & Munchies,3
2024-05-03 00:28:32,478531,Carrots,Fruits & Vegetables,3
2024-09-20 20:49:22,876139,Pulses,Grocery & Staples,3
2023-07-07 07:55:06,587645,Vitamins,Pharmacy,1
2024-03-05 14:09:06,492958,Lotion,Personal Care,2
2024-02-24 07:57:06,555121,Carrots,Fruits & Vegetables,1
2023-07-31 16:49:38,328457,Mango Drink,Cold Drinks & Juices,2
2023-06-12 05:47:37,140154,Shampoo,Personal Care,3
2024-03-14 17:53:53,256051,Lotion,Personal Care,1
2024-03-31 02:27:00,623234,Frozen Biryani,Instant & Frozen Food,3
2023-11-18 13:28:26,990993,Chocolates,Snacks & Munchies,3
2024-05-16 16:47:07,461804,Sugar,Grocery & Staples,1
2023-11-02 20:27:10,604184,Toilet Cleaner,Household Care,3
2024-01-07 16:47:53,871592,Carrots,Fruits & Vegetables,3
2024-05-25 03:37:12,739534,Toilet Cleaner,Household Care,1
2023-07-02 09:26:30,39154,Mangoes,Fruits & Vegetables,3
2024-09-21 16:34:57,361361,Biscuits,Snacks & Munchies,3
2023-05-14 22:40:49,324809,Bread,Dairy & Breakfast,1
2024-05-11 16:21:59,621677,Frozen Biryani,Instant & Frozen Food,2
2023-12-01 00:07:19,764014,Salt,Grocery & Staples,2
2024-06-08 09:29:25,784673,Dog Food,Pet Care,3
2024-03-15 00:03:10,94225,Toilet Cleaner,Household Care,1
2024-06-09 08:07:30,243235,Cat Food,Pet Care,3
2023-11-19 17:33:59,839170,Curd,Dairy & Breakfast,2
2024-04-15 11:28:24,585299,Pet Treats,Pet Care,1
2024-02-03 20:15:40,196719,Bananas,Fruits & Vegetables,2
2023-12-26 18:44:13,848226,Tomatoes,Fruits & Vegetables,1
2024-09-09 23:37:46,305754,Frozen Vegetables,Instant & Frozen Food,3
2024-09-10 19:14:18,888807,Bread,Dairy & Breakfast,3
2023-05-17 22:25:56,237083,Cough Syrup,Pharmacy,1
2024-09-21 21:50:52,14145,Spinach,Fruits & Vegetables,1
2023-05-10 22:12:57,820973,Baby Wipes,Baby Care,1
2023-07-20 23:13:31,154179,Pain Reliever,Pharmacy,3
2024-10-08 03:01:32,378230,Nuts,Snacks & Munchies,3
2024-05-03 16:30:31,803607,Soap,Personal Care,1
2024-06-18 23:21:18,131748,Dog Food,Pet Care,1
2024-04-04 03:34:32,561860,Orange Juice,Cold Drinks & Juices,3
2024-08-04 05:22:43,891833,Curd,Dairy & Breakfast,3
2024-02-24 22:05:43,425341,Pet Treats,Pet Care,3
2023-12-21 12:56:24,237083,Cough Syrup,Pharmacy,1
2023-03-30 18:35:29,336847,Toilet Cleaner,Household Care,2
2023-05-28 08:20:29,14145,Spinach,Fruits & Vegetables,3
2024-10-25 12:09:18,952124,Onions,Fruits & Vegetables,1
2023-06-16 19:27:33,306177,Frozen Biryani,Instant & Frozen Food,3
2024-08-25 06:07:25,398340,Instant Noodles,Instant & Frozen Food,3
2024-01-21 17:57:30,256051,Lotion,Personal Care,2
2024-06-04 21:25:31,564692,Cat Food,Pet Care,3
2024-10-09 11:57:06,876139,Pulses,Grocery & Staples,3
2024-01-11 16:23:07,354409,Pulses,Grocery & Staples,2
2023-06-24 01:44:48,949818,Biscuits,Snacks & Munchies,2
2024-06-30 01:22:42,461804,Sugar,Grocery & Staples,2
2024-09-01 08:11:47,491314,Ice Cream,Instant & Frozen Food,1
2024-09-08 23:49:45,894539,Dish Soap,Household Care,3
2023-03-29 00:24:22,306177,Frozen Biryani,Instant & Frozen Food,2
2023-08-28 15:35:23,131136,Salt,Grocery & Staples,2
2023-11-27 16:40:08,287070,Wheat Flour,Grocery & Staples,1
2024-08-20 07:33:07,903336,Pulses,Grocery & Staples,3
2024-10-10 12:35:06,470449,Frozen Biryani,Instant & Frozen Food,3
2024-08-06 18:45:52,757274,Pet Treats,Pet Care,3
2023-04-02 20:33:35,240179,Cough Syrup,Pharmacy,2
2024-09-28 22:00:44,264803,Vitamins,Pharmacy,1
2024-04-29 11:05:40,667163,Orange Juice,Cold Drinks & Juices,3
2024-10-24 22:24:07,542300,Popcorn,Snacks & Munchies,2
2023-11-17 22:17:49,930284,Baby Food,Baby Care,3
2024-07-03 12:00:31,373536,Dog Food,Pet Care,1
2023-10-17 20:52:10,378230,Nuts,Snacks & Munchies,1
2023-09-22 03:03:12,500633,Cereal,Dairy & Breakfast,2
2023-11-15 01:53:57,153019,Onions,Fruits & Vegetables,3
2024-11-01 09:44:24,812607,Potatoes,Fruits & Vegetables,2
2023-07-14 21:20:01,228286,Cola,Cold Drinks & Juices,3
2024-08-28 21:17:15,14145,Spinach,Fruits & Vegetables,1
2024-06-14 23:11:09,927651,Baby Wipes,Baby Care,3
2024-10-19 06:57:40,552496,Dish Soap,Household Care,1
2024-02-19 04:44:03,94225,Toilet Cleaner,Household Care,1
2023-06-27 17:53:27,319388,Orange Juice,Cold Drinks & Juices,3
2023-03-25 20:13:10,621677,Frozen Biryani,Instant & Frozen Food,1
2024-03-04 06:15:23,324809,Bread,Dairy & Breakfast,3
2023-07-23 14:58:31,709916,Detergent,Household Care,2
2023-08-17 22:46:53,592784,Biscuits,Snacks & Munchies,2
2023-07-09 01:43:47,4452,Baby Wipes,Baby Care,1
2023-11-29 05:51:03,140154,Shampoo,Personal Care,2
2023-12-06 04:17:47,953175,Baby Food,Baby Care,2
2024-03-27 14:51:12,274207,Cough Syrup,Pharmacy,3
2024-09-01 03:50:07,954722,Ice Cream,Instant & Frozen Food,1
2024-10-13 12:41:47,398340,Instant Noodles,Instant & Frozen Food,2
2024-10-02 01:53:01,871592,Carrots,Fruits & Vegetables,3
2024-06-18 12:05:53,799688,Lotion,Personal Care,2
2023-06-20 03:28:07,566052,Pain Reliever,Pharmacy,3
2024-04-08 03:34:02,123983,Cough Syrup,Pharmacy,2
2023-05-16 11:42:38,876139,Pulses,Grocery & Staples,1
2023-05-08 03:58:30,969851,Frozen Vegetables,Instant & Frozen Food,2
2023-05-10 21:31:20,337168,Eggs,Dairy & Breakfast,2
2023-12-11 08:21:44,689769,Frozen Vegetables,Instant & Frozen Food,2
2023-06-14 08:57:05,880510,Bread,Dairy & Breakfast,3
2023-11-06 07:46:44,952168,Popcorn,Snacks & Munchies,3
2024-05-24 07:26:24,762527,Biscuits,Snacks & Munchies,1
2024-03-14 06:53:23,615545,Soap,Personal Care,1
2024-03-08 04:12:08,140154,Shampoo,Personal Care,2
2023-07-03 23:48:25,491521,Nuts,Snacks & Munchies,3
2024-02-02 23:43:14,33955,Frozen Pizza,Instant & Frozen Food,1
2024-08-09 21:50:28,771228,Pet Treats,Pet Care,2
2024-07-21 20:11:14,820973,Baby Wipes,Baby Care,2
2023-10-24 23:59:43,462526,Curd,Dairy & Breakfast,2
2024-10-18 17:00:08,367391,Baby Wipes,Baby Care,1
2023-06-12 15:41:13,14145,Spinach,Fruits & Vegetables,2
2024-07-01 06:50:33,952124,Onions,Fruits & Vegetables,1
2024-01-25 03:01:54,677542,Toilet Cleaner,Household Care,1
2023-12-27 02:46:02,812607,Potatoes,Fruits & Vegetables,1
2024-07-29 18:08:33,306177,Frozen Biryani,Instant & Frozen Food,1
2023-09-16 13:44:16,14145,Spinach,Fruits & Vegetables,1
2024-01-06 11:46:39,897083,Detergent,Household Care,2
2023-11-10 08:19:48,140154,Shampoo,Personal Care,3
2023-08-03 21:15:59,140489,Soap,Personal Care,3
2023-05-02 16:44:25,613942,Pet Treats,Pet Care,1
2024-08-09 17:39:54,704868,Detergent,Household Care,3
2024-05-28 21:18:47,444361,Pain Reliever,Pharmacy,1
2023-05-17 06:08:38,34186,Mangoes,Fruits & Vegetables,2
2024-03-08 06:12:12,329351,Cheese,Dairy & Breakfast,1
2024-01-07 01:58:28,451812,Pain Reliever,Pharmacy,2
2023-04-12 12:45:55,642612,Pet Treats,Pet Care,2
2024-05-19 00:36:01,566052,Pain Reliever,Pharmacy,1
2024-07-11 07:02:45,123983,Cough Syrup,Pharmacy,2
2024-02-03 11:57:08,451933,Wheat Flour,Grocery & Staples,2
2023-08-24 13:01:44,274207,Cough Syrup,Pharmacy,2
2024-02-09 10:16:54,679284,Cough Syrup,Pharmacy,3
2024-07-05 13:01:49,328457,Mango Drink,Cold Drinks & Juices,2
2023-10-15 10:37:57,669378,Potatoes,Fruits & Vegetables,1
2023-06-19 18:28:51,969851,Frozen Vegetables,Instant & Frozen Food,1
2024-06-17 18:13:50,712307,Orange Juice,Cold Drinks & Juices,1
2023-10-23 18:14:42,51036,Baby Food,Baby Care,1
2024-08-14 20:51:31,284460,Potatoes,Fruits & Vegetables,2
2024-09-17 19:02:43,60619,Iced Tea,Cold Drinks & Juices,3
2023-06-09 22:33:12,712003,Cola,Cold Drinks & Juices,1
2023-08-23 01:50:45,67197,Butter,Dairy & Breakfast,3
2023-04-14 03:46:30,287070,Wheat Flour,Grocery & Staples,1
2023-12-03 12:50:10,306177,Frozen Biryani,Instant & Frozen Food,3
2023-09-29 13:18:03,77308,Onions,Fruits & Vegetables,2
2024-05-30 16:04:35,848226,Tomatoes,Fruits & Vegetables,2
2023-10-07 15:37:13,298985,Vitamins,Pharmacy,2
2024-06-16 17:23:11,451933,Wheat Flour,Grocery & Staples,1
