Agent_Age,Agent_Rating,distance,Delivery_Time,Weather,Traffic,Vehicle,Area,weekday,temperature_C,traffic_congestion_index,precipitation_mm,weather_condition,season,peak_hour,delayed
27,4.805233887578651,0.031245005166524502,15,Clear,Medium,scooter ,Metropolitian ,0,9.216257798741587,88,17.033627869494442,Cloudy,Summer,0,0
22,4.962152357651413,0.07606314302997558,10,Clear,Medium,motorcycle ,Urban ,0,28.669407473324352,43,14.889238211742933,Cloudy,Summer,0,0
26,4.863705572815401,0.11450103493062122,15,Clear,Medium,motorcycle ,Other,0,12.327411145630801,65,6.669543650491563,Rain,Autumn,0,0
30,4.899548049070426,0.028412102274288097,16,Clear,Medium,motorcycle ,Metropolitian ,0,34.59774024535213,13,9.433896319718073,Fog,Autumn,0,0
26,4.744635235119764,0.05960331179595307,14,Clear,Medium,motorcycle ,Metropolitian ,0,8.5248932916767,86,17.621459059520944,Rain,Winter,0,0
23,4.8665721802111195,0.14610867663983934,19,Clear,Medium,motorcycle ,Other,0,33.49950394610838,50,14.797448865700234,Clear,Autumn,0,0
26,4.725857497984998,0.10809965704057928,25,Clear,Medium,motorcycle ,Other,0,25.39551504970339,76,11.613192488581653,Fog,Spring,0,0
28,4.817753478821554,0.18384776310850784,11,Clear,Medium,scooter ,Semi-Urban ,0,4.369204775319802,97,8.859781309393982,Rain,Spring,0,0
29,4.807666852809037,0.05602641413375611,25,Clear,Medium,motorcycle ,Metropolitian ,0,33.92366238539214,24,16.658494136515323,Rain,Spring,0,0
21,4.79048801367731,0.0682386295878535,25,Clear,Medium,motorcycle ,Other,0,21.611055936172555,72,9.716184360169162,Fog,Spring,0,0
27,4.7,0.08485281374238858,15,Clear,Medium,motorcycle ,Metropolitian ,0,4.933537621284258,86,18.167743270088728,Snow,Winter,0,0
22,4.268191175269567,0.049982570350045157,28,Clear,Medium,motorcycle ,Metropolitian ,0,30.656757360747815,88,4.512680123939165,Rain,Summer,0,0
26,4.88189557060104,0.1838477631085054,11,Clear,Medium,scooter ,Other,0,3.5353575821864696,93,9.437060135409366,Rain,Spring,0,0
22,4.6113445566980955,0.060359587176164256,12,Clear,Medium,motorcycle ,Other,0,20.140252300999805,42,15.084537822679238,Rain,Autumn,0,0
23,4.964361288780218,0.18384776310850226,10,Clear,Medium,scooter ,Metropolitian ,0,2.4633032458571744,89,10.179251599021956,Snow,Spring,0,0
23,4.900123667975941,0.084835324449505,10,Clear,Medium,motorcycle ,Urban ,0,23.210882781882802,47,15.199381660120295,Rain,Summer,0,0
30,4.739829378329349,0.10462767406754216,23,Clear,Medium,motorcycle ,Metropolitian ,0,1.8478672291168623,9,8.693668365918997,Clear,Summer,0,0
22,4.99624727486886,0.18384776310850104,10,Clear,Medium,scooter ,Metropolitian ,0,2.04878542670481,88,10.466225473819748,Snow,Spring,0,0
34,4.9,0.028284271247465523,16,Clear,Medium,scooter ,Other,0,28.71872928726965,11,6.931966754479228,Cloudy,Spring,0,0
30,4.8,0.1044046879009659,23,Clear,Medium,motorcycle ,Metropolitian ,0,3.9584421834631818,11,14.13046354534031,Fog,Spring,0,0
22,4.97603419959647,0.16520674512841196,10,Clear,Medium,scooter ,Metropolitian ,0,2.874751714728818,88,11.326820113921759,Snow,Spring,0,0
31,4.6,0.15446738988354342,24,Clear,Medium,motorcycle ,Urban ,0,28.344987771768093,76,10.739820697493696,Fog,Spring,0,0
28,4.693992093222253,0.07014424723554902,20,Clear,Medium,motorcycle ,Metropolitian ,0,13.196126508443957,39,5.102266194850827,Clear,Autumn,0,0
34,4.847436045001449,0.0707106781186532,25,Clear,Medium,scooter ,Metropolitian ,0,8.013456447450022,46,6.153206382512313,Cloudy,Autumn,0,0
25,4.723140019521149,0.098994949366112,17,Clear,Medium,motorcycle ,Metropolitian ,0,2.878500488028729,11,13.918981112705502,Rain,Autumn,0,0
30,4.8,0.10244077569032127,23,Clear,Medium,motorcycle ,Metropolitian ,0,4.263955224659493,11,15.644141794903854,Rain,Autumn,0,0
23,4.667155844361304,0.07514800263449486,20,Clear,Medium,motorcycle ,Urban ,0,19.343675315018725,73,11.482740280491678,Fog,Spring,0,0
27,4.809292914437939,0.033541137500301424,15,Clear,Medium,scooter ,Metropolitian ,0,9.151313368992977,88,16.74949598934427,Cloudy,Summer,0,0
21,4.922885820070376,0.158401381983359,10,Clear,Medium,motorcycle ,Metropolitian ,0,4.159197038029471,86,12.016578871949271,Snow,Spring,0,0
30,4.878790198829226,0.03428330894164977,18,Clear,Medium,motorcycle ,Metropolitian ,0,34.49395099414613,15,10.990735087808012,Fog,Autumn,0,0
30,4.672937238406708,0.1421681082928636,24,Clear,Medium,motorcycle ,Metropolitian ,0,22.55742258918236,36,5.468317993459131,Clear,Summer,0,0
30,4.86084864126598,0.044894785999555924,25,Clear,Medium,motorcycle ,Other,0,16.98871413365775,87,7.518416577967022,Cloudy,Summer,0,0
23,4.698632313635903,0.07787845596077836,16,Clear,Medium,scooter ,Other,0,4.538454113615656,6,14.806917879530959,Clear,Spring,0,0
23,4.815930402061898,0.03792060874119639,20,Clear,Medium,motorcycle ,Metropolitian ,0,16.598124618552973,51,2.897322360823938,Cloudy,Summer,0,0
33,4.981067290076255,0.07160317462354268,19,Clear,Medium,motorcycle ,Metropolitian ,0,0.016009351143824235,96,6.2772155598001875,Clear,Spring,0,0
35,4.688235097152644,0.07819757967569294,28,Clear,Medium,motorcycle ,Metropolitian ,0,30.982334229501195,5,12.37645345228004,Snow,Summer,0,0
37,4.590942920038439,0.09384517835182127,26,Clear,Medium,motorcycle ,Metropolitian ,0,32.36265531888525,7,3.0774503302018075,Rain,Spring,0,0
24,4.439172151327845,0.0717723355524331,27,Clear,Medium,motorcycle ,Metropolitian ,0,28.12743183349679,92,5.899228564985675,Fog,Summer,0,0
27,4.723818094897802,0.06801087732520736,17,Clear,Medium,motorcycle ,Other,0,31.285907135200556,84,8.547456196941752,Cloudy,Autumn,0,0
23,4.7653678231411,0.051119760435307665,15,Clear,Medium,motorcycle ,Metropolitian ,0,9.827275714036906,9,15.645011973594777,Clear,Spring,0,0
26,4.7478110664394535,0.08485281374238814,14,Clear,Medium,motorcycle ,Metropolitian ,0,7.852188933560547,87,16.030990541740234,Snow,Summer,0,0
30,4.60194484935034,0.10702866849278968,24,Clear,Medium,motorcycle ,Metropolitian ,0,18.51085641296936,37,6.959158163642868,Cloudy,Summer,0,0
31,4.8475858324698695,0.028284271247461343,17,Clear,Medium,scooter ,Metropolitian ,0,32.50343329879476,13,8.578844708694616,Fog,Autumn,0,0
28,4.8,0.022053346374729745,24,Clear,Medium,motorcycle ,Metropolitian ,0,11.661391138549018,55,3.2,Rain,Summer,0,0
20,4.7,0.08485281374238654,13,Clear,Medium,motorcycle ,Semi-Urban ,0,10.255967547755583,83,16.480658173256874,Rain,Summer,0,0
24,4.8,0.04242640687119222,19,Clear,Medium,motorcycle ,Semi-Urban ,0,12.934647362001682,55,8.789354635032627,Fog,Autumn,0,0
34,4.732352842270422,0.07570204807835663,26,Clear,Medium,motorcycle ,Metropolitian ,0,32.504410528380276,5,12.752943154591563,Rain,Summer,0,0
26,4.6427448086485805,0.09089784255357233,20,Clear,Medium,motorcycle ,Semi-Urban ,0,0.6343101081072637,7,10.780986614055506,Clear,Spring,0,0
23,4.714917476463553,0.05445889274181018,23,Clear,Medium,motorcycle ,Metropolitian ,0,23.99831790931949,51,5.071815517801827,Cloudy,Summer,1,0
33,4.8,0.08060629933360652,24,Clear,Medium,motorcycle ,Metropolitian ,0,26.002575506022776,37,14.217534059371523,Fog,Spring,0,0
32,4.721791447388365,0.08240440999657983,23,Clear,Medium,motorcycle ,Other,0,26.82359638228696,34,11.507753947009427,Fog,Spring,0,0
36,4.5501152999182,0.0706128428938157,26,Clear,Medium,scooter ,Metropolitian ,0,28.78570281014308,10,3.6524212982822206,Snow,Spring,0,0
32,4.680846366771236,0.0765271248170333,24,Clear,Medium,motorcycle ,Metropolitian ,0,30.116332410657975,35,11.17238269905887,Fog,Spring,0,0
32,4.692053476248011,0.07609603368095741,24,Clear,Medium,scooter ,Other,0,25.767898406804406,33,12.043037427535793,Rain,Spring,0,0
35,4.68838501583179,0.05656854249492618,26,Clear,Medium,motorcycle ,Metropolitian ,0,18.10037045384467,39,15.693475554112677,Fog,Spring,0,0
27,4.832569619359095,0.03321432738740139,20,Clear,Medium,motorcycle ,Semi-Urban ,0,11.222911419227145,55,6.896721593195101,Cloudy,Autumn,0,0
27,4.746751880744057,0.05381242191254323,20,Fog,Medium,motorcycle ,Metropolitian ,0,8.207879632380326,14,14.519383532828074,Cloudy,Autumn,0,0
21,4.772142206732873,0.028284271247461513,20,Clear,Medium,motorcycle ,Metropolitian ,0,20.662825923177913,9,1.4471649710823122,Cloudy,Autumn,0,0
28,4.771744390144899,0.09699697603260231,22,Clear,Medium,motorcycle ,Metropolitian ,0,4.135993168405123,11,17.367564874781664,Rain,Autumn,0,0
31,4.721198249090224,0.07286127319760344,18,Clear,Medium,motorcycle ,Metropolitian ,0,-1.3382363728197801,88,18.897233267285745,Rain,Winter,0,0
22,5.0,0.1633399698587672,14,Clear,Medium,motorcycle ,Urban ,0,33.8012170089634,47,17.7293195150748,Clear,Autumn,0,0
22,4.796758393353925,0.059754479675251194,15,Clear,Medium,motorcycle ,Metropolitian ,0,28.755270581659396,92,11.202588531941622,Cloudy,Winter,0,0
25,4.706868147492837,0.08711918678669656,13,Clear,Medium,motorcycle ,Metropolitian ,0,7.764926432640891,86,17.632875077674324,Storm,Summer,0,0
31,4.6,0.14686375067569982,23,Clear,Medium,motorcycle ,Semi-Urban ,0,26.57761062914961,76,11.684334863306958,Fog,Summer,0,0
37,4.522361443449631,0.09416277102942053,28,Clear,Medium,motorcycle ,Metropolitian ,0,32.227181012245744,8,3.0695903124422537,Snow,Spring,0,0
22,4.8,0.04121931585634627,20,Clear,Medium,motorcycle ,Metropolitian ,0,17.62444141347237,51,3.2,Fog,Summer,0,0
31,4.91460828578617,0.11901552626085174,16,Clear,Medium,scooter ,Other,0,2.135921855597348,97,6.808963284528197,Cloudy,Spring,0,0
27,4.693273074047625,0.016044750040558355,19,Clear,Medium,motorcycle ,Metropolitian ,0,11.630523260951968,16,10.614757442143416,Clear,Spring,0,0
33,4.9,0.028284271247464833,16,Clear,Medium,scooter ,Other,0,29.8418295255622,11,7.403267747334137,Cloudy,Autumn,0,0
33,4.80412911197243,0.0707106781186532,24,Clear,Medium,scooter ,Metropolitian ,0,9.507545636951177,44,5.785097451765652,Cloudy,Autumn,0,0
35,4.625491076477639,0.08651640764312454,24,Clear,Medium,motorcycle ,Metropolitian ,0,34.87450892352236,8,4.733348300119854,Rain,Autumn,0,0
24,4.818088716669988,0.11268659118870947,12,Clear,Medium,motorcycle ,Other,0,13.922524550169353,90,18.4298064889066,Snow,Winter,0,0
20,4.7,0.026315713904770548,24,Fog,Medium,motorcycle ,Metropolitian ,0,16.36481185229482,20,4.916145579707967,Rain,Spring,0,0
30,4.889826162729271,0.03116186697738987,17,Clear,Medium,motorcycle ,Metropolitian ,0,34.54913081364636,14,10.163037795304707,Fog,Autumn,0,0
24,4.7170667594858715,0.08692692800077313,15,Clear,Medium,motorcycle ,Metropolitian ,0,4.6722795685361564,9,13.504538252751196,Fog,Spring,0,0
22,4.872987420849305,0.1479231807031211,19,Clear,Medium,motorcycle ,Semi-Urban ,0,33.53318395945885,50,14.97066036293124,Clear,Autumn,0,0
22,4.9858392582803885,0.17917495674343573,10,Clear,Medium,motorcycle ,Metropolitian ,0,2.2784945871523634,87,10.844578048510552,Storm,Spring,0,0
34,4.552439769775329,0.052314544687725506,26,Clear,Medium,motorcycle ,Metropolitian ,0,30.67276099764024,33,12.328042072022035,Fog,Autumn,0,0
31,4.766738622832992,0.0707106781186532,23,Clear,Medium,scooter ,Metropolitian ,0,10.797517512261773,43,5.467278294080432,Clear,Autumn,0,0
26,4.887823808887473,0.09690662796895462,13,Clear,Medium,scooter ,Metropolitian ,0,7.322538075511648,91,10.193004751087033,Fog,Summer,0,0
31,4.947823402304808,0.03504752166129095,20,Fog,Medium,motorcycle ,Metropolitian ,0,32.16100648245483,14,9.973880827657688,Cloudy,Autumn,0,0
23,4.949389244515325,0.07786811979949158,10,Clear,Medium,motorcycle ,Urban ,0,27.546253517348593,44,14.953053777423374,Fog,Summer,0,0
25,4.6,0.12300340353830468,24,Clear,Medium,scooter ,Urban ,0,23.89530815019228,70,6.141818421865357,Fog,Spring,0,0
33,4.6,0.05543760449909158,26,Clear,Medium,scooter ,Semi-Urban ,0,22.108169567639422,29,12.804387583175817,Snow,Spring,0,0
28,4.9,0.0973490614926287,17,Clear,Medium,scooter ,Semi-Urban ,0,-1.993358871971664,36,14.727071299830213,Cloudy,Spring,0,0
34,4.58779649478756,0.05484270623693475,27,Clear,Medium,scooter ,Semi-Urban ,0,23.525094437844917,30,13.590168453088044,Rain,Autumn,0,0
21,4.878287225168532,0.14368459650299947,11,Clear,Medium,motorcycle ,Other,0,5.407957695281093,85,12.89368457168553,Snow,Spring,0,0
22,4.987289834776732,0.18384776310850137,10,Clear,Medium,scooter ,Metropolitian ,0,2.1652321479024823,88,10.385608512990588,Snow,Spring,0,0
30,4.487610519259804,0.05481640532556949,23,Clear,Medium,motorcycle ,Metropolitian ,0,13.344252998490177,39,9.830979363671549,Rain,Autumn,0,0
36,4.6111010494997045,0.0895689933403908,25,Clear,Medium,motorcycle ,Metropolitian ,0,34.8888989505003,8,4.488717841494976,Rain,Autumn,0,0
35,4.729710272489747,0.052930574445393064,24,Clear,Medium,scooter ,Metropolitian ,0,-3.1445654087346204,32,16.08405618514354,Rain,Spring,0,0
29,4.800066501224098,0.18381014433529505,12,Clear,Medium,scooter ,Semi-Urban ,0,4.598570223681895,97,8.698902729802384,Fog,Spring,0,0
25,4.705306342883977,0.08660381755945072,13,Clear,Medium,motorcycle ,Metropolitian ,0,7.795641923281782,86,17.670878989823223,Storm,Summer,0,0
21,4.638468101694281,0.053667900991507124,13,Clear,Medium,motorcycle ,Other,0,23.5040003898156,39,14.88076594915286,Cloudy,Spring,0,0
26,4.727040356171094,0.06688659427579631,17,Clear,Medium,scooter ,Urban ,0,0.5446412465988294,13,13.732645698737505,Clear,Spring,0,0
30,4.822707831768171,0.036003662139468415,22,Clear,Medium,motorcycle ,Metropolitian ,0,10.707197280520674,49,2.6912590281729303,Clear,Summer,0,0
28,4.8435558909321115,0.05040880932717806,17,Clear,Medium,scooter ,Other,0,1.714673709574347,23,16.380900291691802,Cloudy,Spring,0,0
26,4.880821754440814,0.10383830822301263,13,Clear,Medium,scooter ,Metropolitian ,0,7.105474387665232,92,10.073969825493837,Fog,Summer,0,0
35,4.957648929866904,0.06172665945416833,17,Clear,Medium,scooter ,Metropolitian ,0,-0.0012868621473551833,85,9.832851366388592,Clear,Spring,0,0
28,4.9,0.07669291370667244,17,Clear,Medium,scooter ,Other,0,-0.1529899982188474,34,16.070832699713222,Cloudy,Summer,0,0
33,4.5491492911312275,0.0702294445107141,27,Clear,Medium,motorcycle ,Metropolitian ,0,29.22892410153827,33,10.858603000316519,Cloudy,Autumn,0,0
28,4.8,0.12051940698502739,20,Clear,Medium,motorcycle ,Other,0,9.518227882545913,12,18.147799100563034,Fog,Autumn,0,0
22,4.621586971057897,0.0183473710442997,18,Clear,Medium,motorcycle ,Metropolitian ,0,32.43502540835001,89,5.940315311876328,Clear,Autumn,0,0
33,4.813932564498216,0.0707106781186532,24,Clear,Medium,scooter ,Metropolitian ,0,9.169326524811556,45,5.868426798234834,Cloudy,Autumn,0,0
32,4.831734096580001,0.04276565621709372,18,Clear,Medium,motorcycle ,Metropolitian ,0,34.66826590342,11,8.239479641860012,Fog,Autumn,0,0
28,4.807462981433708,0.05551311753899141,17,Clear,Medium,scooter ,Semi-Urban ,0,0.9567226101078716,18,15.153741368746077,Cloudy,Spring,0,0
27,4.721730395925585,0.03258098800394543,19,Fog,Medium,motorcycle ,Metropolitian ,0,9.809254660762555,15,12.74285811071654,Clear,Autumn,0,0
26,4.726538740918819,0.098994949366112,17,Clear,Medium,motorcycle ,Metropolitian ,0,2.9634685229704862,11,14.112708232372709,Rain,Autumn,0,0
20,4.864446722429751,0.04494040323752536,25,Clear,Medium,motorcycle ,Metropolitian ,0,20.513370920090882,75,12.991086053272745,Fog,Spring,0,0
26,4.738323611113864,0.06529090105901826,17,Clear,Medium,scooter ,Urban ,0,0.5841326388985236,14,13.913177777821822,Clear,Spring,0,0
32,4.6,0.03702440482281655,25,Clear,Medium,motorcycle ,Metropolitian ,0,19.509741628564072,20,3.340286316568191,Snow,Spring,0,0
32,4.673362074797307,0.05656854249492437,26,Clear,Medium,scooter ,Other,0,26.755000338243818,28,14.873793196756914,Snow,Spring,0,0
23,4.677110539515339,0.028284271247466488,25,Clear,Medium,scooter ,Metropolitian ,0,18.436030866171713,19,4.083115683877291,Snow,Spring,0,0
28,4.876735446143732,0.09997666595540834,17,Clear,Medium,scooter ,Urban ,0,-2.4228887380367397,33,13.979174646275217,Cloudy,Spring,0,0
24,4.5779197370214355,0.09752398130732164,22,Clear,Medium,van,Urban ,0,20.888140802564834,69,4.854561840849947,Fog,Autumn,0,0
30,4.617375259566229,0.1383628624512187,23,Clear,Medium,motorcycle ,Urban ,0,26.64084722641345,76,11.577635123082949,Fog,Spring,0,0
27,4.765572367256166,0.04196213495090029,17,Fog,Medium,motorcycle ,Other,0,4.380473805358775,17,13.626177588478129,Clear,Spring,0,0
20,4.86960317704988,0.04457578683464804,25,Clear,Medium,motorcycle ,Metropolitian ,0,20.598452421323024,75,12.934365052451316,Fog,Spring,0,0
28,4.9,0.06192010553582237,17,Clear,Medium,scooter ,Metropolitian ,0,1.1632000589629654,32,17.031860360512642,Cloudy,Summer,0,0
20,4.3247438197436745,0.025344031219064856,25,Clear,Medium,motorcycle ,Metropolitian ,0,31.49502209585497,90,4.0108348283338815,Fog,Summer,0,0
25,4.8,0.10404106330147478,16,Clear,Medium,scooter ,Other,0,16.7952015709148,8,17.9,Clear,Spring,0,0
22,4.7,0.08485281374238726,13,Clear,Medium,motorcycle ,Other,0,9.535189488429996,84,16.884293886479202,Rain,Summer,0,0
27,4.735423624044477,0.04420007735498926,20,Fog,Medium,motorcycle ,Metropolitian ,0,8.932888061153442,14,13.715077307157898,Cloudy,Autumn,0,0
33,4.789798151212544,0.03499464923641393,25,Clear,Medium,scooter ,Metropolitian ,0,25.874018108416386,15,7.499522730385024,Fog,Spring,0,0
33,4.8036730306930275,0.0707106781186532,24,Clear,Medium,scooter ,Metropolitian ,0,9.52328044109055,44,5.781220760890734,Cloudy,Autumn,0,0
31,4.7469338564568435,0.08898870137924501,23,Clear,Medium,motorcycle ,Metropolitian ,0,29.829953288687012,36,10.577595291888407,Fog,Spring,0,0
31,4.861292123966437,0.02828427124746489,17,Clear,Medium,motorcycle ,Semi-Urban ,0,22.858089735530115,8,3.0742692065903507,Cloudy,Spring,0,0
26,4.7,0.01721191734384503,18,Clear,Medium,motorcycle ,Metropolitian ,0,10.878018251792923,15,11.250648814324707,Clear,Spring,0,0
28,4.8,0.0671149096488799,18,Fog,Medium,motorcycle ,Semi-Urban ,0,1.7943210308597684,16,15.745172876230804,Cloudy,Autumn,0,0
22,4.8,0.02828427124745913,18,Clear,Medium,motorcycle ,Metropolitian ,0,21.223938329578964,4,2.8281850112631033,Clear,Autumn,0,0
33,4.783716124324787,0.07202452647354905,22,Clear,Medium,scooter ,Other,0,-3.2255741864871808,34,15.327974259452981,Fog,Spring,0,0
26,4.879033773586015,0.07299252504380788,14,Clear,Medium,scooter ,Metropolitian ,0,8.035459622623764,90,11.867635848978964,Cloudy,Summer,0,0
25,4.883570354044005,0.09328675170320405,13,Clear,Medium,scooter ,Metropolitian ,0,6.249682077393798,88,14.516822785481807,Fog,Summer,0,0
32,4.663805034552351,0.05656854249492479,26,Clear,Medium,scooter ,Semi-Urban ,0,26.200692004036362,28,14.720880552837617,Snow,Spring,0,0
24,4.818969484817468,0.028284271247460614,18,Clear,Medium,motorcycle ,Other,0,22.265572787444547,5,1.2967183623336442,Cloudy,Autumn,0,0
22,4.8,0.054544019116196135,13,Clear,Medium,scooter ,Metropolitian ,0,11.805467829645178,5,17.96189481930077,Clear,Summer,0,0
24,4.797050118473442,0.11687771895656748,12,Clear,Medium,motorcycle ,Metropolitian ,0,5.991347670022305,86,15.438447117146243,Storm,Summer,0,0
24,4.666278653618093,0.08945711228716036,26,Clear,Medium,motorcycle ,Metropolitian ,0,32.44796293149499,52,9.38952364768851,Clear,Spring,0,0
24,4.7,0.019384642185005307,21,Fog,Medium,motorcycle ,Metropolitian ,0,13.424207163935582,17,8.493881283878373,Cloudy,Spring,0,0
25,4.760228744444941,0.04226466012302,15,Clear,Medium,motorcycle ,Metropolitian ,0,32.105146750011166,86,7.855653855546124,Clear,Autumn,0,0
36,4.893538332015591,0.06705540671901188,26,Clear,Medium,motorcycle ,Metropolitian ,0,6.393850039532259,49,6.380303288530107,Fog,Autumn,0,0
33,4.991473358142594,0.07553407514115194,18,Clear,Medium,scooter ,Metropolitian ,0,0.48332279993424077,97,5.540689590647208,Clear,Spring,0,0
25,4.574281713530028,0.10303838850579902,20,Clear,Medium,motorcycle ,Metropolitian ,0,2.6511565200419143,14,6.674141687081013,Rain,Spring,0,0
24,4.779755340996294,0.11117073355440599,12,Clear,Medium,motorcycle ,Metropolitian ,0,6.331478293739551,86,15.859286702423512,Storm,Summer,0,0
27,4.606172962961248,0.1405483674433272,22,Clear,Medium,motorcycle ,Metropolitian ,0,-0.6304506173125399,12,5.203293580227473,Rain,Summer,0,0
34,4.550066616502138,0.04950689567913992,27,Clear,Medium,scooter ,Other,0,26.69440421382039,31,13.250599548519244,Rain,Autumn,0,0
27,4.773398072199462,0.06785478461915702,16,Clear,Medium,motorcycle ,Semi-Urban ,0,1.199028917008071,16,14.288155660587625,Cloudy,Spring,0,0
36,4.574618888975088,0.10258438051006752,28,Clear,Medium,motorcycle ,Metropolitian ,0,34.17919222127403,8,3.793902223601409,Rain,Spring,0,0
28,4.9,0.05142078834735417,17,Clear,Medium,scooter ,Metropolitian ,0,2.0986414950690673,31,17.714881091637732,Cloudy,Summer,0,0
34,4.627067921571916,0.0565685424949276,27,Clear,Medium,scooter ,Semi-Urban ,0,22.337592470568502,31,14.498503686371535,Rain,Spring,0,0
23,4.8,0.09137046882208603,13,Clear,Medium,scooter ,Metropolitian ,0,11.072171544079424,7,17.975652203159513,Clear,Spring,0,0
27,4.7348289352089035,0.043695467144992645,20,Fog,Medium,motorcycle ,Metropolitian ,0,8.970948146630196,14,13.672854399832126,Cloudy,Autumn,0,0
29,4.7810685927986265,0.053891237213021796,18,Clear,Medium,scooter ,Semi-Urban ,0,0.06167511914643864,20,15.202902515221975,Cloudy,Spring,0,0
27,4.761408131118474,0.10098634749145903,17,Clear,Medium,scooter ,Other,0,14.884487867108415,13,15.314344784937731,Clear,Autumn,0,0
22,4.785956523164694,0.04639850195186623,20,Clear,Medium,motorcycle ,Metropolitian ,0,17.311869635070035,49,3.4387391062001926,Cloudy,Spring,0,0
27,4.6,0.12978494067311513,24,Clear,Medium,scooter ,Urban ,0,24.854362329170847,72,7.132841073476542,Fog,Spring,0,0
30,4.695622219064895,0.1506105671684925,24,Clear,Medium,motorcycle ,Metropolitian ,0,23.815444239218166,35,4.794933257557476,Clear,Summer,0,0
22,4.8,0.08200840635890652,13,Clear,Medium,scooter ,Metropolitian ,0,10.178474533842586,6,17.98668549958219,Clear,Spring,0,0
27,4.820429905931507,0.044175008772948415,15,Clear,Medium,scooter ,Metropolitian ,0,8.554308433499973,88,16.695168245362986,Cloudy,Summer,0,0
29,4.668261570758511,0.10729527228325281,20,Clear,Medium,motorcycle ,Other,0,30.035885342066504,81,9.603030155588286,Cloudy,Spring,0,0
28,4.8,0.037177658514922246,15,Clear,Medium,scooter ,Metropolitian ,0,9.031306364642331,88,16.902630930295373,Cloudy,Summer,0,0
22,4.8,0.0869274541515155,13,Clear,Medium,scooter ,Metropolitian ,0,10.648043960745742,7,17.98088834616363,Clear,Spring,0,0
22,5.0,0.07935625883955327,11,Clear,Medium,motorcycle ,Urban ,0,32.168117090763715,41,14.98274237992079,Clear,Summer,0,0
28,4.8,0.08714238106804295,21,Fog,Medium,motorcycle ,Metropolitian ,0,3.6825291442611343,13,17.350149772621965,Rain,Autumn,0,0
29,4.720904334548653,0.14965085317482169,23,Clear,Medium,motorcycle ,Metropolitian ,0,24.650480809781193,36,5.582874928589328,Clear,Winter,0,0
33,4.575917529840235,0.046005193548588376,27,Clear,Medium,motorcycle ,Metropolitian ,0,31.70978698496251,30,13.837539574483216,Fog,Autumn,0,0
29,4.478117042378692,0.053473824949635186,22,Clear,Medium,motorcycle ,Metropolitian ,0,13.837913796308019,39,10.391094499657175,Rain,Autumn,0,0
30,4.78251321959287,0.06081866131305439,25,Clear,Medium,motorcycle ,Semi-Urban ,0,23.726270577863055,91,9.940423026971853,Cloudy,Summer,0,0
32,4.849545210346098,0.11275118317190344,26,Clear,Medium,scooter ,Other,0,22.248635631038294,92,10.797271262076588,Cloudy,Summer,1,0
21,4.822730218030337,0.04789020555234661,23,Clear,Medium,motorcycle ,Other,0,19.82504859750056,75,13.449967601666295,Fog,Spring,0,0
20,4.745012443241976,0.028284271247464254,22,Clear,Medium,motorcycle ,Metropolitian ,0,19.360597275614847,13,2.3695769297728173,Fog,Autumn,0,0
33,4.954607061126927,0.0963888020347628,20,Clear,Medium,motorcycle ,Metropolitian ,0,-1.8644988557769804,84,7.0737129780308345,Clear,Spring,0,0
30,4.888939091612885,0.032977017243426596,25,Clear,Medium,motorcycle ,Metropolitian ,0,14.629116304517709,85,6.141984510968663,Cloudy,Summer,0,0
25,4.654938034327024,0.07568671539549292,20,Clear,Medium,motorcycle ,Other,0,16.988884617886438,74,15.34074358807571,Cloudy,Spring,0,0
31,4.81175405595439,0.014142135623726777,25,Clear,Medium,motorcycle ,Metropolitian ,0,9.2,56,2.97667293686659,Rain,Winter,0,0
25,4.8105693479906275,0.039436943816435276,19,Clear,Medium,motorcycle ,Semi-Urban ,0,11.882919560281177,55,8.722744116777925,Cloudy,Autumn,0,0
31,4.9011724728999875,0.028450083955129553,16,Fog,Medium,motorcycle ,Metropolitian ,0,34.54020388210067,13,9.414069674799842,Cloudy,Autumn,0,0
28,4.7670180737669146,0.13048817937712753,16,Clear,Medium,motorcycle ,Metropolitian ,0,13.995783114797026,71,9.8760039618798,Rain,Autumn,0,0
20,4.69521691796059,0.028960667375260665,25,Clear,Medium,motorcycle ,Metropolitian ,0,17.21913232815764,21,3.8330368514482522,Snow,Spring,0,0
27,4.796197815176255,0.03043511178521486,15,Clear,Medium,motorcycle ,Metropolitian ,0,9.3418240330612,87,17.361978151762543,Cloudy,Summer,0,0
37,4.849241451496368,0.06353233534863274,26,Clear,Medium,scooter ,Metropolitian ,0,3.839727494581099,44,9.112548150929797,Fog,Autumn,0,0
22,4.8,0.042750168401954926,14,Clear,Medium,scooter ,Metropolitian ,0,13.779152292846133,4,17.93409644657963,Clear,Summer,0,0
24,4.680213055812759,0.07615661787418086,19,Clear,Medium,motorcycle ,Urban ,0,19.917203028034812,76,14.028309176697592,Fog,Spring,0,0
31,4.81053675339528,0.02010262344572063,26,Clear,Medium,motorcycle ,Metropolitian ,0,8.883897398141581,56,3.55824961543954,Rain,Summer,0,0
30,4.8,0.015148231675466608,25,Clear,Medium,motorcycle ,Metropolitian ,0,9.306712601106645,56,3.4276535490275095,Rain,Summer,0,0
24,4.550857928944757,0.11960150542709855,19,Clear,Medium,motorcycle ,Other,0,-1.1285517763810538,10,7.916060528746353,Fog,Spring,0,0
